SUPPORT,CONFIDENCE,LIFT,LHS,RHS,COUNT
0.0155,0.15,2,849,"(35,)",5
0.0155,0.375,5,364,"(239,)",5
0.01292,0.41666666666666663,4,1213,"(1370,)",5
0.01292,0.1923076923076923,4,1238,"(265,)",5
0.01292,0.1219512195121951,1,757,"(253,)",5
0.01292,0.1923076923076923,4,626,"(1205,)",5
0.01292,0.29411764705882354,4,265,"(1238,)",5
0.01292,0.29411764705882354,4,1205,"(626,)",5
0.01292,0.3333333333333333,1,1527,"(1056,)",5
0.0155,0.3333333333333333,1,320,"(1056,)",5
0.01292,0.0704225352112676,1,1056,"(1527,)",5
0.01292,0.1923076923076923,1,1238,"(757,)",5
0.01292,0.1923076923076923,1,253,"(757,)",5
0.01292,0.1219512195121951,1,757,"(1238,)",5
0.01292,0.13513513513513514,4,1370,"(1213,)",5
0.0155,0.23076923076923075,5,239,"(364,)",5
0.0155,0.1875,1,954,"(849,)",5
0.0155,0.15789473684210525,4,633,"(630,)",5
0.0155,0.4285714285714286,4,630,"(633,)",5
0.0155,0.15,1,849,"(954,)",5
0.01292,0.07462686567164178,1,956,"(367,)",5
0.01292,0.31249999999999994,1,367,"(956,)",5
0.01292,0.13513513513513514,4,1370,"(407,)",5
0.01292,0.10416666666666666,1,1348,"(952,)",5
0.01292,0.07575757575757576,1,951,"(702,)",5
0.0155,0.4,2,631,"(956,)",5
0.01292,0.08064516129032258,1,1120,"(1240,)",5
0.0155,0.23076923076923075,4,1239,"(833,)",5
0.0155,0.23076923076923075,4,253,"(1320,)",5
0.01292,0.7142857142857143,27,1139,"(1141,)",5
0.01292,0.5,27,1141,"(1139,)",5
0.0155,0.3,4,833,"(1239,)",5
0.0155,0.6,4,259,"(1247,)",5
0.0155,0.3,4,1320,"(253,)",5
0.01292,0.125,1,64,"(626,)",5
0.01292,0.5555555555555556,5,454,"(64,)",5
0.01292,0.3333333333333333,4,955,"(1521,)",5
0.01292,0.17241379310344826,4,1521,"(955,)",5
0.01292,0.8333333333333333,35,9,"(8,)",5
0.01292,0.5555555555555556,35,8,"(9,)",5
0.0155,0.18181818181818182,1,700,"(61,)",5
0.0155,0.15789473684210525,1,61,"(700,)",5
0.01292,0.7142857142857143,27,39,"(40,)",5
0.01292,0.5,27,40,"(39,)",5
0.0155,0.35294117647058826,1,508,"(982,)",5
0.01292,0.5555555555555556,5,44,"(849,)",5
0.01292,0.125,1,849,"(1239,)",5
0.0155,0.11538461538461538,4,1247,"(259,)",5
0.01292,0.31249999999999994,4,724,"(711,)",5
0.01292,0.18518518518518517,4,998,"(315,)",5
0.0155,0.1276595744680851,4,705,"(698,)",5
0.0155,0.1276595744680851,4,705,"(60,)",5
0.0155,0.5454545454545454,4,60,"(705,)",5
0.0155,0.08108108108108109,4,982,"(1396,)",5
0.0155,0.8571428571428572,4,1396,"(982,)",5
0.01292,0.5555555555555556,4,261,"(1348,)",5
0.01292,0.09259259259259259,4,953,"(1344,)",5
0.01292,0.6249999999999999,4,1344,"(953,)",5
0.01292,0.31249999999999994,4,315,"(998,)",5
0.01292,0.18518518518518517,4,1174,"(1101,)",5
0.01292,0.10416666666666666,4,1348,"(261,)",5
0.01292,0.6249999999999999,4,801,"(1030,)",5
0.01292,0.31249999999999994,4,1101,"(1174,)",5
0.01292,0.18518518518518517,4,1027,"(724,)",5
0.01292,0.09259259259259259,4,1030,"(801,)",5
0.01292,0.31249999999999994,4,724,"(1027,)",5
0.01292,0.18518518518518517,4,711,"(724,)",5
0.0155,0.375,5,364,"(260,)",5
0.0155,0.08108108108108109,1,982,"(81,)",5
0.0155,0.35294117647058826,1,81,"(982,)",5
0.0155,0.35294117647058826,1,1328,"(982,)",5
0.01292,0.2777777777777778,2,1178,"(1247,)",5
0.01292,0.25,4,833,"(1089,)",5
0.01292,0.07462686567164178,2,956,"(973,)",5
0.01292,0.07462686567164178,2,956,"(644,)",5
0.01292,0.35714285714285715,2,644,"(956,)",5
0.01292,0.35714285714285715,2,973,"(956,)",5
0.01292,0.125,4,64,"(628,)",5
0.01292,0.2777777777777778,2,25,"(1247,)",5
0.01292,0.09615384615384615,2,1247,"(1178,)",5
0.01292,0.09615384615384615,2,1247,"(25,)",5
0.01292,0.10638297872340424,2,705,"(146,)",5
0.01292,0.45454545454545453,4,628,"(64,)",5
0.0155,0.09090909090909091,2,951,"(595,)",5
0.0155,0.35294117647058826,2,595,"(951,)",5
0.01292,0.1282051282051282,1,366,"(260,)",5
0.01292,0.18518518518518517,1,260,"(366,)",5
0.01292,0.29411764705882354,1,1240,"(1120,)",5
0.01292,0.29411764705882354,1,265,"(1120,)",5
0.01292,0.08064516129032258,1,1120,"(265,)",5
0.01292,0.22727272727272727,4,1089,"(833,)",5
0.01292,0.25,2,146,"(705,)",5
0.0155,0.08108108108108109,1,982,"(508,)",5
0.01292,0.18518518518518517,5,711,"(909,)",5
0.0155,0.08108108108108109,1,982,"(1328,)",5
0.0155,0.125,4,1348,"(115,)",5
0.0155,0.5454545454545454,4,115,"(1348,)",5
0.01292,0.10638297872340424,2,705,"(249,)",5
0.01292,0.25,2,249,"(705,)",5
0.01292,0.18518518518518517,5,998,"(136,)",5
0.01292,0.18518518518518517,5,711,"(466,)",5
0.01292,0.18518518518518517,5,1027,"(466,)",5
0.01292,0.18518518518518517,5,1027,"(970,)",5
0.01292,0.25,4,833,"(307,)",5
0.01292,0.18518518518518517,5,82,"(409,)",5
0.01292,0.3846153846153846,5,409,"(82,)",5
0.01292,0.3846153846153846,5,909,"(711,)",5
0.01292,0.3846153846153846,5,466,"(1027,)",5
0.01292,0.3846153846153846,5,466,"(711,)",5
0.01292,0.3846153846153846,5,970,"(1027,)",5
0.01292,0.3846153846153846,5,136,"(998,)",5
0.01292,0.22727272727272727,4,307,"(833,)",5
0.0155,0.10714285714285715,2,712,"(833,)",5
0.01292,0.7142857142857143,5,1064,"(1062,)",5
0.01292,0.10204081632653061,5,1062,"(1064,)",5
0.01292,0.7142857142857143,5,1313,"(1062,)",5
0.01292,0.29411764705882354,2,1328,"(953,)",5
0.01292,0.29411764705882354,2,252,"(1266,)",5
0.01292,0.09259259259259259,2,1266,"(252,)",5
0.01292,0.09259259259259259,2,953,"(971,)",5
0.01292,0.14705882352941177,2,1087,"(82,)",5
0.01292,0.18518518518518517,2,82,"(1087,)",5
0.01292,0.29411764705882354,2,265,"(1266,)",5
0.0155,0.09677419354838711,1,1120,"(614,)",5
0.0155,0.2857142857142857,1,614,"(1120,)",5
0.01292,0.18518518518518517,2,711,"(1087,)",5
0.01292,0.14705882352941177,2,1087,"(711,)",5
0.01292,0.18518518518518517,2,998,"(1087,)",5
0.01292,0.29411764705882354,2,1240,"(953,)",5
0.01292,0.09259259259259259,2,953,"(1240,)",5
0.01292,0.29411764705882354,2,595,"(1030,)",5
0.01292,0.14705882352941177,1,1087,"(954,)",5
0.01292,0.15624999999999997,1,954,"(1087,)",5
0.01292,0.17857142857142858,1,1034,"(366,)",5
0.01292,0.1282051282051282,1,366,"(1034,)",5
0.01292,0.29411764705882354,4,1148,"(238,)",5
0.01292,0.29411764705882354,4,63,"(317,)",5
0.01292,0.29411764705882354,4,81,"(1027,)",5
0.01292,0.41666666666666663,4,1224,"(1026,)",5
0.01292,0.5555555555555556,5,386,"(1370,)",5
0.01292,0.13513513513513514,5,65,"(454,)",5
0.01292,0.5555555555555556,5,454,"(65,)",5
0.01292,0.5555555555555556,5,328,"(1370,)",5
0.01292,0.13513513513513514,5,1370,"(328,)",5
0.01292,0.41666666666666663,4,211,"(61,)",5
0.01292,0.13157894736842105,4,61,"(211,)",5
0.01292,0.13157894736842105,4,1026,"(1224,)",5
0.0155,0.125,1,1348,"(308,)",5
0.01292,0.18518518518518517,4,317,"(63,)",5
0.0155,0.1111111111111111,1,953,"(972,)",5
0.01292,0.29411764705882354,4,252,"(1174,)",5
0.01292,0.18518518518518517,4,238,"(1148,)",5
0.0155,0.2222222222222222,1,308,"(1348,)",5
0.01292,0.18518518518518517,4,1174,"(252,)",5
0.01292,0.18518518518518517,4,1027,"(81,)",5
0.01292,0.29411764705882354,4,508,"(1174,)",5
0.01292,0.18518518518518517,4,1174,"(508,)",5
0.01292,0.1923076923076923,1,1238,"(1118,)",5
0.01292,0.11904761904761904,1,1118,"(1238,)",5
0.01292,0.09259259259259259,2,1266,"(265,)",5
0.0155,0.12244897959183675,1,697,"(998,)",5
0.0155,0.23076923076923075,2,626,"(1118,)",5
0.0155,0.11538461538461538,2,1247,"(1300,)",5
0.0155,0.2142857142857143,2,1319,"(366,)",5
0.0155,0.2142857142857143,2,255,"(366,)",5
0.0155,0.3,1,708,"(951,)",5
0.0155,0.1,1,703,"(1080,)",5
0.0155,0.2727272727272727,1,1080,"(703,)",5
0.01292,0.5,24,918,"(919,)",5
0.0155,0.2142857142857143,4,35,"(146,)",5
0.0155,0.2727272727272727,1,307,"(703,)",5
0.0155,0.75,5,188,"(697,)",5
0.0155,0.12244897959183675,1,1062,"(308,)",5
0.0155,0.75,5,387,"(1324,)",5
0.0155,0.10714285714285715,4,712,"(259,)",5
0.0155,0.12244897959183675,5,1324,"(387,)",5
0.0155,0.12244897959183675,1,1062,"(82,)",5
0.0155,0.2222222222222222,1,998,"(697,)",5
0.0155,0.2222222222222222,1,308,"(1062,)",5
0.0155,0.1,1,703,"(307,)",5
0.01292,0.23809523809523808,4,1300,"(884,)",5
0.01292,0.29411764705882354,2,971,"(953,)",5
0.01292,0.10416666666666666,2,1348,"(1244,)",5
0.01292,0.09259259259259259,2,1030,"(595,)",5
0.01292,0.14705882352941177,2,1087,"(998,)",5
0.01292,0.09259259259259259,2,953,"(1328,)",5
0.01292,0.2631578947368421,2,1365,"(1348,)",5
0.01292,0.10416666666666666,2,1348,"(1365,)",5
0.01292,0.2631578947368421,2,1028,"(1348,)",5
0.01292,0.2631578947368421,2,1244,"(1348,)",5
0.01292,0.10416666666666666,2,1348,"(1028,)",5
0.0155,0.09090909090909091,1,951,"(708,)",5
0.01292,0.22727272727272727,4,884,"(1300,)",5
0.01292,0.20833333333333331,2,1085,"(61,)",5
0.01292,0.13157894736842105,2,61,"(1085,)",5
0.0155,0.2857142857142857,2,614,"(1247,)",5
0.0155,0.2857142857142857,2,1300,"(1247,)",5
0.0155,0.14285714285714285,2,1118,"(626,)",5
0.0155,0.18181818181818182,1,700,"(849,)",5
0.0155,0.11538461538461538,2,1247,"(614,)",5
0.0155,0.15,1,849,"(700,)",5
0.01292,0.13513513513513514,5,1370,"(386,)",5
0.0155,0.375,5,640,"(635,)",5
0.0155,0.75,5,835,"(1267,)",5
0.01292,0.125,1,849,"(317,)",5
0.0155,0.16216216216216217,2,65,"(641,)",5
0.0155,0.16216216216216217,2,1370,"(1245,)",5
0.0155,0.08108108108108109,2,982,"(631,)",5
0.0155,0.3,4,146,"(1027,)",5
0.0155,0.16216216216216217,5,1370,"(984,)",5
0.0155,0.5454545454545454,5,984,"(1370,)",5
0.01292,0.1923076923076923,5,253,"(1321,)",5
0.01292,0.3846153846153846,5,1321,"(253,)",5
0.0155,0.2,2,1245,"(1370,)",5
0.0155,0.17647058823529413,5,1087,"(1224,)",5
0.01292,0.18518518518518517,1,1174,"(849,)",5
0.0155,0.3,4,833,"(317,)",5
0.0155,0.2222222222222222,4,317,"(833,)",5
0.0155,0.2222222222222222,4,1027,"(146,)",5
0.0155,0.4,2,631,"(982,)",5
0.01292,0.3333333333333333,4,1325,"(641,)",5
0.0155,0.2,2,641,"(65,)",5
0.01292,0.11904761904761904,2,1118,"(952,)",5
0.01292,0.18518518518518517,1,317,"(849,)",5
0.0155,0.5,5,1224,"(1087,)",5
0.01292,0.125,1,849,"(1174,)",5
0.01292,0.2631578947368421,2,1365,"(1062,)",5
0.01292,0.10204081632653061,5,1062,"(1313,)",5
0.01292,0.13157894736842105,5,633,"(1257,)",5
0.01292,0.5555555555555556,5,454,"(61,)",5
0.01292,0.13157894736842105,5,61,"(454,)",5
0.01292,0.5555555555555556,5,1257,"(633,)",5
0.0155,0.2142857142857143,2,35,"(849,)",5
0.01292,0.10204081632653061,2,1062,"(1025,)",5
0.01292,0.10204081632653061,2,1062,"(1365,)",5
0.01292,0.2631578947368421,2,1025,"(1062,)",5
0.01292,0.09259259259259259,1,953,"(249,)",5
0.01292,0.08064516129032258,2,1120,"(187,)",5
0.01292,0.3333333333333333,2,187,"(1120,)",5
0.01292,0.3333333333333333,2,631,"(1120,)",5
0.01292,0.08064516129032258,2,1120,"(631,)",5
0.0155,0.25,1,972,"(953,)",5
0.01292,0.29411764705882354,5,252,"(1320,)",5
0.01292,0.25,5,1320,"(252,)",5
0.01292,0.25,1,249,"(953,)",5
0.01292,0.22727272727272727,2,952,"(1118,)",5
0.01292,0.22727272727272727,2,884,"(1118,)",5
0.0155,0.24000000000000002,5,635,"(640,)",5
0.01292,0.10869565217391304,2,710,"(1279,)",5
0.0155,0.1875,4,103,"(267,)",5
0.01292,0.125,2,849,"(542,)",5
0.01292,0.21739130434782608,2,542,"(849,)",5
0.01292,0.41666666666666663,5,913,"(1319,)",5
0.01292,0.10416666666666666,5,1348,"(350,)",5
0.01292,0.7142857142857143,5,350,"(1348,)",5
0.01292,0.17857142857142858,5,1319,"(913,)",5
0.01292,0.25,2,1279,"(710,)",5
0.01292,0.25,2,708,"(710,)",5
0.0155,0.35294117647058826,4,267,"(103,)",5
0.0155,0.4,25,1023,"(151,)",5
0.0155,1.0,25,151,"(1023,)",5
0.01292,0.25,1,1279,"(1266,)",5
0.01292,0.09259259259259259,1,1266,"(1279,)",5
0.01292,0.10869565217391304,2,710,"(708,)",5
0.0155,0.15,5,849,"(850,)",5
0.0155,0.6,5,850,"(849,)",5
0.0155,0.12000000000000001,5,1267,"(835,)",5
0.0155,0.14634146341463414,2,757,"(308,)",5
0.01292,0.16666666666666666,4,641,"(1325,)",5
0.01292,0.17857142857142858,2,1319,"(700,)",5
0.01292,0.0704225352112676,2,1056,"(446,)",5
0.01292,0.17857142857142858,2,1034,"(700,)",5
0.01292,0.11904761904761904,2,1118,"(884,)",5
0.01292,0.15151515151515152,2,700,"(1319,)",5
0.01292,0.15151515151515152,2,700,"(1034,)",5
0.01292,0.3846153846153846,2,153,"(1056,)",5
0.01292,0.125,1,64,"(317,)",5
0.01292,0.18518518518518517,1,317,"(64,)",5
0.01292,0.0704225352112676,2,1056,"(153,)",5
0.01292,0.0704225352112676,2,1056,"(1321,)",5
0.0155,0.14634146341463414,2,757,"(260,)",5
0.01292,0.3846153846153846,2,409,"(1056,)",5
0.01292,0.3846153846153846,2,446,"(1056,)",5
0.01292,0.3846153846153846,2,1283,"(1056,)",5
0.01292,0.0704225352112676,2,1056,"(1283,)",5
0.01292,0.3846153846153846,2,1321,"(1056,)",5
0.01292,0.0704225352112676,2,1056,"(409,)",5
0.0155,0.2222222222222222,2,260,"(757,)",5
0.0155,0.2222222222222222,2,308,"(757,)",5
0.0155,0.5454545454545454,4,698,"(705,)",5
0.0155,0.75,5,835,"(1266,)",5
0.0155,0.23076923076923075,1,1238,"(1348,)",5
0.01292,0.6249999999999999,4,835,"(1247,)",5
0.01292,0.09259259259259259,1,953,"(406,)",5
0.01292,0.09259259259259259,1,1030,"(320,)",5
0.01292,0.09259259259259259,1,1266,"(25,)",5
0.01292,0.2777777777777778,1,406,"(953,)",5
0.01292,0.2777777777777778,1,320,"(1030,)",5
0.01292,0.2777777777777778,1,25,"(1266,)",5
0.01292,0.11904761904761904,2,1118,"(542,)",5
0.01292,0.21739130434782608,2,542,"(1118,)",5
0.01292,0.18518518518518517,4,308,"(1165,)",5
0.01292,0.3333333333333333,4,187,"(711,)",5
0.01292,0.18518518518518517,4,711,"(187,)",5
0.0155,0.3333333333333333,4,25,"(260,)",5
0.01292,0.3846153846153846,2,446,"(982,)",5
0.01292,0.1923076923076923,2,626,"(65,)",5
0.01292,0.06756756756756757,2,982,"(446,)",5
0.01292,0.13513513513513514,2,65,"(626,)",5
0.01292,0.15624999999999997,2,954,"(1245,)",5
0.01292,0.31249999999999994,2,724,"(703,)",5
0.01292,0.31249999999999994,2,702,"(703,)",5
0.01292,0.3333333333333333,4,846,"(1174,)",5
0.01292,0.18518518518518517,4,1174,"(846,)",5
0.01292,0.3333333333333333,4,1165,"(308,)",5
0.0155,0.1111111111111111,4,953,"(362,)",5
0.0155,0.35294117647058826,5,252,"(317,)",5
0.0155,0.35294117647058826,5,971,"(1027,)",5
0.0155,0.35294117647058826,5,1205,"(238,)",5
0.01292,0.18518518518518517,4,308,"(187,)",5
0.01292,0.3333333333333333,4,187,"(308,)",5
0.0155,0.1111111111111111,4,953,"(1410,)",5
0.0155,0.6666666666666666,4,1410,"(953,)",5
0.01292,0.3333333333333333,4,187,"(317,)",5
0.01292,0.3333333333333333,4,187,"(238,)",5
0.0155,0.2222222222222222,4,260,"(25,)",5
0.01292,0.18518518518518517,4,238,"(187,)",5
0.01292,0.18518518518518517,4,317,"(187,)",5
0.0155,0.1111111111111111,4,953,"(875,)",5
0.0155,0.6666666666666666,4,875,"(953,)",5
0.0155,0.35294117647058826,5,1205,"(308,)",5
0.0155,0.3333333333333333,4,363,"(260,)",5
0.0155,0.2222222222222222,4,260,"(363,)",5
0.0155,0.6666666666666666,4,362,"(953,)",5
0.01292,0.13513513513513514,4,65,"(628,)",5
0.01292,0.13513513513513514,4,1370,"(1366,)",5
0.01292,0.45454545454545453,4,628,"(65,)",5
0.01292,0.2777777777777778,4,320,"(240,)",5
0.01292,0.7142857142857143,5,613,"(953,)",5
0.01292,0.09259259259259259,5,953,"(613,)",5
0.01292,0.3846153846153846,5,266,"(1521,)",5
0.01292,0.17241379310344826,5,1521,"(266,)",5
0.01292,0.3333333333333333,5,754,"(841,)",5
0.01292,0.2,5,841,"(754,)",5
0.0155,0.08955223880597016,1,956,"(320,)",5
0.01292,0.125,2,64,"(1085,)",5
0.01292,0.5555555555555556,4,361,"(710,)",5
0.01292,0.5,5,996,"(633,)",5
0.01292,0.2777777777777778,4,25,"(1478,)",5
0.01292,0.21739130434782608,4,240,"(320,)",5
0.01292,0.21739130434782608,4,1478,"(25,)",5
0.01292,0.10869565217391304,4,710,"(361,)",5
0.01292,0.3846153846153846,4,266,"(103,)",5
0.01292,0.09615384615384615,4,1247,"(835,)",5
0.01292,0.3846153846153846,4,1283,"(954,)",5
0.01292,0.15624999999999997,4,103,"(266,)",5
0.01292,0.13157894736842105,5,633,"(996,)",5
0.0155,0.25,5,1085,"(834,)",5
0.01292,0.45454545454545453,4,1366,"(1370,)",5
0.0155,0.12244897959183675,4,697,"(996,)",5
0.01292,0.1,1,1267,"(1279,)",5
0.01292,0.29411764705882354,4,81,"(972,)",5
0.01292,0.20833333333333331,4,972,"(81,)",5
0.01292,0.2631578947368421,5,1028,"(833,)",5
0.0155,0.6,4,385,"(1324,)",5
0.0155,0.12244897959183675,4,1324,"(385,)",5
0.0155,0.6,4,996,"(697,)",5
0.01292,0.25,5,833,"(1028,)",5
0.01292,0.25,1,1279,"(1267,)",5
0.0155,0.3157894736842105,5,834,"(1085,)",5
0.01292,0.5,4,1044,"(757,)",5
0.01292,0.5,5,996,"(1026,)",5
0.01292,0.25,5,708,"(707,)",5
0.01292,0.1219512195121951,4,757,"(1044,)",5
0.0155,0.35294117647058826,4,241,"(1521,)",5
0.0155,0.20689655172413793,4,1521,"(241,)",5
0.01292,0.2631578947368421,5,707,"(708,)",5
0.01292,0.13157894736842105,5,1026,"(996,)",5
0.0155,0.2,1,641,"(366,)",5
0.0155,0.15384615384615385,1,366,"(641,)",5
0.0155,0.35294117647058826,5,1205,"(711,)",5
0.01292,0.6249999999999999,4,243,"(1062,)",5
0.0155,0.17647058823529413,4,1087,"(644,)",5
0.01292,0.8333333333333333,4,723,"(951,)",5
0.01292,0.22727272727272727,4,307,"(320,)",5
0.01292,0.2777777777777778,4,320,"(307,)",5
0.01292,0.07575757575757576,4,951,"(723,)",5
0.0155,0.24000000000000002,4,841,"(1244,)",5
0.0155,0.3157894736842105,4,1244,"(841,)",5
0.01292,0.6249999999999999,4,1246,"(1324,)",5
0.01292,0.10204081632653061,4,1324,"(1246,)",5
0.01292,0.31249999999999994,4,367,"(635,)",5
0.01292,0.10204081632653061,4,1062,"(243,)",5
0.0155,0.2857142857142857,4,614,"(542,)",5
0.0155,0.6,4,993,"(705,)",5
0.0155,0.1276595744680851,4,705,"(993,)",5
0.0155,0.2608695652173913,4,542,"(614,)",5
0.01292,0.21739130434782608,4,1478,"(1328,)",5
0.01292,0.29411764705882354,4,1328,"(1478,)",5
0.01292,0.21739130434782608,4,542,"(1240,)",5
0.0155,0.4285714285714286,4,644,"(1087,)",5
0.01292,0.31249999999999994,4,1526,"(635,)",5
0.01292,0.21739130434782608,4,1478,"(1205,)",5
0.01292,0.13157894736842105,1,1026,"(626,)",5
0.01292,0.2,4,635,"(367,)",5
0.01292,0.8333333333333333,32,365,"(1322,)",5
0.01292,0.5,32,1322,"(365,)",5
0.01292,0.25,1,1320,"(1324,)",5
0.01292,0.5,4,848,"(849,)",5
0.01292,0.125,4,849,"(848,)",5
0.01292,0.20833333333333331,1,972,"(757,)",5
0.01292,0.1219512195121951,1,757,"(972,)",5
0.01292,0.1923076923076923,1,626,"(1026,)",5
0.01292,0.2,4,635,"(1526,)",5
0.01292,0.09615384615384615,1,1247,"(1028,)",5
0.01292,0.2631578947368421,1,1028,"(1247,)",5
0.01292,0.09615384615384615,1,1247,"(1244,)",5
0.01292,0.13157894736842105,1,61,"(253,)",5
0.01292,0.1923076923076923,1,253,"(61,)",5
0.01292,0.1923076923076923,1,626,"(61,)",5
0.01292,0.13157894736842105,1,61,"(626,)",5
0.01292,0.2631578947368421,1,1244,"(1247,)",5
0.01292,0.29411764705882354,4,1240,"(542,)",5
0.01292,0.29411764705882354,4,1205,"(1478,)",5
0.0155,0.2222222222222222,5,238,"(1205,)",5
0.01292,0.18518518518518517,1,1027,"(65,)",5
0.0155,0.23076923076923075,1,253,"(710,)",5
0.0155,0.13043478260869565,1,710,"(253,)",5
0.0155,0.11538461538461538,1,1247,"(240,)",5
0.0155,0.2608695652173913,1,240,"(1247,)",5
0.01292,0.13513513513513514,1,1370,"(998,)",5
0.01292,0.13513513513513514,1,1370,"(238,)",5
0.01292,0.13513513513513514,1,65,"(1027,)",5
0.01292,0.18518518518518517,1,998,"(1370,)",5
0.01292,0.18518518518518517,1,238,"(1370,)",5
0.01292,0.0704225352112676,1,1056,"(644,)",5
0.01292,0.125,1,849,"(841,)",5
0.01292,0.2,1,841,"(849,)",5
0.01292,0.15624999999999997,5,954,"(62,)",5
0.01292,0.41666666666666663,5,62,"(954,)",5
0.0155,0.2222222222222222,5,308,"(1205,)",5
0.0155,0.2222222222222222,5,317,"(252,)",5
0.0155,0.2222222222222222,5,1027,"(971,)",5
0.0155,0.2222222222222222,5,711,"(1205,)",5
0.01292,0.0704225352112676,1,1056,"(104,)",5
0.01292,0.35714285714285715,1,644,"(1056,)",5
0.01292,0.3333333333333333,4,187,"(626,)",5
0.0155,0.23076923076923075,4,239,"(363,)",5
0.01292,0.1923076923076923,4,626,"(187,)",5
0.0155,0.3333333333333333,4,363,"(239,)",5
0.0155,0.09090909090909091,1,951,"(1178,)",5
0.01292,0.07575757575757576,1,951,"(1165,)",5
0.01292,0.07575757575757576,1,951,"(1048,)",5
0.01292,0.10204081632653061,1,1324,"(1320,)",5
0.0155,0.09090909090909091,1,951,"(406,)",5
0.01292,0.15151515151515152,1,700,"(641,)",5
0.0155,0.3333333333333333,1,406,"(951,)",5
0.01292,0.35714285714285715,1,104,"(1056,)",5
0.01292,0.3333333333333333,1,1048,"(951,)",5
0.0155,0.2727272727272727,1,1080,"(1030,)",5
0.0155,0.1111111111111111,1,1030,"(1080,)",5
0.0155,0.3333333333333333,1,1178,"(951,)",5
0.01292,0.16666666666666666,1,641,"(700,)",5
0.01292,0.3333333333333333,1,1165,"(951,)",5
0.01292,0.08064516129032258,1,1120,"(367,)",5
0.01292,0.31249999999999994,1,367,"(1120,)",5
0.01292,0.15624999999999997,4,954,"(1283,)",5
0.01292,0.20833333333333331,2,1085,"(64,)",5
0.0155,0.2222222222222222,4,317,"(1028,)",5
0.01292,0.45454545454545453,4,968,"(1026,)",5
0.01292,0.17857142857142858,5,1034,"(1040,)",5
0.01292,0.3846153846153846,5,1040,"(1034,)",5
0.01292,0.3846153846153846,5,1321,"(255,)",5
0.01292,0.17857142857142858,5,255,"(1321,)",5
0.01292,0.45454545454545453,5,1163,"(700,)",5
0.01292,0.15151515151515152,5,700,"(1163,)",5
0.0155,0.3,1,756,"(1120,)",5
0.01292,0.22727272727272727,1,1089,"(705,)",5
0.01292,0.22727272727272727,1,1080,"(705,)",5
0.01292,0.10638297872340424,1,705,"(1089,)",5
0.01292,0.10638297872340424,1,705,"(1080,)",5
0.0155,0.2222222222222222,5,317,"(687,)",5
0.0155,0.2222222222222222,5,260,"(364,)",5
0.01292,0.5555555555555556,4,328,"(705,)",5
0.01292,0.10638297872340424,4,705,"(328,)",5
0.0155,0.1111111111111111,5,1266,"(835,)",5
0.0155,0.2222222222222222,1,82,"(710,)",5
0.0155,0.1111111111111111,1,1266,"(240,)",5
0.0155,0.2222222222222222,1,317,"(710,)",5
0.01292,0.3846153846153846,5,466,"(255,)",5
0.01292,0.17857142857142858,5,255,"(466,)",5
